structure_id,structure_acronym,structure_name,voxRowNum,X,Y,Z
17292,r6A,r6 alar plate,48489,56,27,14
17355,r7A,r7 alar plate,48490,57,27,14
17292,r6A,r6 alar plate,48566,56,28,14
17355,r7A,r7 alar plate,48567,57,28,14
17418,r8A,r8 alar plate,48568,58,28,14
17478,r9A,r9 alar plate,48569,59,28,14
17540,r10A,r10 alar plate,48570,60,28,14
17540,r10A,r10 alar plate,48571,61,28,14
17598,r11A,r11 alar plate,48572,62,28,14
17292,r6A,r6 alar plate,48642,55,29,14
17355,r7A,r7 alar plate,48643,56,29,14
17355,r7A,r7 alar plate,48644,57,29,14
17418,r8A,r8 alar plate,48645,58,29,14
17478,r9A,r9 alar plate,48646,59,29,14
17540,r10A,r10 alar plate,48647,60,29,14
17540,r10A,r10 alar plate,48648,61,29,14
17598,r11A,r11 alar plate,48649,62,29,14
17292,r6A,r6 alar plate,48719,55,30,14
17355,r7A,r7 alar plate,48720,56,30,14
17355,r7A,r7 alar plate,48721,57,30,14
17418,r8A,r8 alar plate,48722,58,30,14
17478,r9A,r9 alar plate,48723,59,30,14
17478,r9A,r9 alar plate,48724,60,30,14
17540,r10A,r10 alar plate,48725,61,30,14
17598,r11A,r11 alar plate,48726,62,30,14
17598,r11A,r11 alar plate,48727,63,30,14
17292,r6A,r6 alar plate,48796,55,31,14
17355,r7A,r7 alar plate,48797,56,31,14
17355,r7A,r7 alar plate,48798,57,31,14
17418,r8A,r8 alar plate,48799,58,31,14
17478,r9A,r9 alar plate,48800,59,31,14
17478,r9A,r9 alar plate,48801,60,31,14
17540,r10A,r10 alar plate,48802,61,31,14
17598,r11A,r11 alar plate,48803,62,31,14
17598,r11A,r11 alar plate,48804,63,31,14
17292,r6A,r6 alar plate,48872,54,32,14
17292,r6A,r6 alar plate,48873,55,32,14
17355,r7A,r7 alar plate,48874,56,32,14
17355,r7A,r7 alar plate,48875,57,32,14
17418,r8A,r8 alar plate,48876,58,32,14
17478,r9A,r9 alar plate,48877,59,32,14
17478,r9A,r9 alar plate,48878,60,32,14
17540,r10A,r10 alar plate,48879,61,32,14
17598,r11A,r11 alar plate,48880,62,32,14
17598,r11A,r11 alar plate,48881,63,32,14
17292,r6A,r6 alar plate,48949,54,33,14
17292,r6A,r6 alar plate,48950,55,33,14
17355,r7A,r7 alar plate,48951,56,33,14
17355,r7A,r7 alar plate,48952,57,33,14
17418,r8A,r8 alar plate,48953,58,33,14
17478,r9A,r9 alar plate,48954,59,33,14
17478,r9A,r9 alar plate,48955,60,33,14
17540,r10A,r10 alar plate,48956,61,33,14
17598,r11A,r11 alar plate,48957,62,33,14
17292,r6A,r6 alar plate,49025,53,34,14
17292,r6A,r6 alar plate,49026,54,34,14
17292,r6A,r6 alar plate,49027,55,34,14
17418,r8A,r8 alar plate,49030,58,34,14
17478,r9A,r9 alar plate,49031,59,34,14
17478,r9A,r9 alar plate,49032,60,34,14
17292,r6A,r6 alar plate,51723,56,26,15
17355,r7A,r7 alar plate,51724,57,26,15
17478,r9A,r9 alar plate,51727,60,26,15
17478,r9A,r9 alar plate,51728,61,26,15
17292,r6A,r6 alar plate,51799,55,27,15
17292,r6A,r6 alar plate,51800,56,27,15
17355,r7A,r7 alar plate,51801,57,27,15
17418,r8A,r8 alar plate,51802,58,27,15
17478,r9A,r9 alar plate,51803,59,27,15
17478,r9A,r9 alar plate,51804,60,27,15
17478,r9A,r9 alar plate,51805,61,27,15
17540,r10A,r10 alar plate,51806,62,27,15
17540,r10A,r10 alar plate,51807,63,27,15
17292,r6A,r6 alar plate,51876,55,28,15
17355,r7A,r7 alar plate,51877,56,28,15
17355,r7A,r7 alar plate,51878,57,28,15
17418,r8A,r8 alar plate,51879,58,28,15
17478,r9A,r9 alar plate,51880,59,28,15
17478,r9A,r9 alar plate,51881,60,28,15
17478,r9A,r9 alar plate,51882,61,28,15
17540,r10A,r10 alar plate,51883,62,28,15
17540,r10A,r10 alar plate,51884,63,28,15
17598,r11A,r11 alar plate,51885,64,28,15
17292,r6A,r6 alar plate,51952,54,29,15
17355,r7A,r7 alar plate,51953,55,29,15
17355,r7A,r7 alar plate,51954,56,29,15
17418,r8A,r8 alar plate,51955,57,29,15
17418,r8A,r8 alar plate,51956,58,29,15
17478,r9A,r9 alar plate,51957,59,29,15
17478,r9A,r9 alar plate,51958,60,29,15
17478,r9A,r9 alar plate,51959,61,29,15
17540,r10A,r10 alar plate,51960,62,29,15
17540,r10A,r10 alar plate,51961,63,29,15
17598,r11A,r11 alar plate,51962,64,29,15
17598,r11A,r11 alar plate,51963,65,29,15
17292,r6A,r6 alar plate,52028,53,30,15
17292,r6A,r6 alar plate,52029,54,30,15
17355,r7A,r7 alar plate,52030,55,30,15
17355,r7A,r7 alar plate,52031,56,30,15
17418,r8A,r8 alar plate,52032,57,30,15
17418,r8A,r8 alar plate,52033,58,30,15
17478,r9A,r9 alar plate,52034,59,30,15
17478,r9A,r9 alar plate,52035,60,30,15
17478,r9A,r9 alar plate,52036,61,30,15
17540,r10A,r10 alar plate,52037,62,30,15
17540,r10A,r10 alar plate,52038,63,30,15
17598,r11A,r11 alar plate,52039,64,30,15
17292,r6A,r6 alar plate,52105,53,31,15
17355,r7A,r7 alar plate,52106,54,31,15
17355,r7A,r7 alar plate,52107,55,31,15
17355,r7A,r7 alar plate,52108,56,31,15
17418,r8A,r8 alar plate,52109,57,31,15
17418,r8A,r8 alar plate,52110,58,31,15
17478,r9A,r9 alar plate,52111,59,31,15
17478,r9A,r9 alar plate,52112,60,31,15
17478,r9A,r9 alar plate,52113,61,31,15
17540,r10A,r10 alar plate,52114,62,31,15
17540,r10A,r10 alar plate,52115,63,31,15
17598,r11A,r11 alar plate,52116,64,31,15
17292,r6A,r6 alar plate,52181,52,32,15
17292,r6A,r6 alar plate,52182,53,32,15
17355,r7A,r7 alar plate,52183,54,32,15
17355,r7A,r7 alar plate,52184,55,32,15
17418,r8A,r8 alar plate,52185,56,32,15
17418,r8A,r8 alar plate,52186,57,32,15
17418,r8A,r8 alar plate,52187,58,32,15
17478,r9A,r9 alar plate,52188,59,32,15
17478,r9A,r9 alar plate,52189,60,32,15
17478,r9A,r9 alar plate,52190,61,32,15
17540,r10A,r10 alar plate,52191,62,32,15
17540,r10A,r10 alar plate,52192,63,32,15
17598,r11A,r11 alar plate,52193,64,32,15
17292,r6A,r6 alar plate,52257,51,33,15
17292,r6A,r6 alar plate,52258,52,33,15
17355,r7A,r7 alar plate,52259,53,33,15
17355,r7A,r7 alar plate,52260,54,33,15
17355,r7A,r7 alar plate,52261,55,33,15
17418,r8A,r8 alar plate,52262,56,33,15
17418,r8A,r8 alar plate,52263,57,33,15
17418,r8A,r8 alar plate,52264,58,33,15
17478,r9A,r9 alar plate,52265,59,33,15
17478,r9A,r9 alar plate,52266,60,33,15
17478,r9A,r9 alar plate,52267,61,33,15
17540,r10A,r10 alar plate,52268,62,33,15
17540,r10A,r10 alar plate,52269,63,33,15
17292,r6A,r6 alar plate,52333,50,34,15
17292,r6A,r6 alar plate,52334,51,34,15
17292,r6A,r6 alar plate,52335,52,34,15
17355,r7A,r7 alar plate,52336,53,34,15
17355,r7A,r7 alar plate,52337,54,34,15
17355,r7A,r7 alar plate,52338,55,34,15
17418,r8A,r8 alar plate,52339,56,34,15
17418,r8A,r8 alar plate,52340,57,34,15
17418,r8A,r8 alar plate,52341,58,34,15
17478,r9A,r9 alar plate,52342,59,34,15
17478,r9A,r9 alar plate,52343,60,34,15
17478,r9A,r9 alar plate,52344,61,34,15
17355,r7A,r7 alar plate,52413,53,35,15
17292,r6A,r6 alar plate,54957,56,25,16
17418,r8A,r8 alar plate,54959,58,25,16
17418,r8A,r8 alar plate,54960,59,25,16
17478,r9A,r9 alar plate,54961,60,25,16
17478,r9A,r9 alar plate,54962,61,25,16
17292,r6A,r6 alar plate,55033,55,26,16
17355,r7A,r7 alar plate,55034,56,26,16
17355,r7A,r7 alar plate,55035,57,26,16
17418,r8A,r8 alar plate,55036,58,26,16
17418,r8A,r8 alar plate,55037,59,26,16
17478,r9A,r9 alar plate,55038,60,26,16
17478,r9A,r9 alar plate,55039,61,26,16
17540,r10A,r10 alar plate,55040,62,26,16
17540,r10A,r10 alar plate,55041,63,26,16
17540,r10A,r10 alar plate,55042,64,26,16
17292,r6A,r6 alar plate,55110,55,27,16
17355,r7A,r7 alar plate,55111,56,27,16
17355,r7A,r7 alar plate,55112,57,27,16
17418,r8A,r8 alar plate,55113,58,27,16
17418,r8A,r8 alar plate,55114,59,27,16
17478,r9A,r9 alar plate,55115,60,27,16
17478,r9A,r9 alar plate,55116,61,27,16
17478,r9A,r9 alar plate,55117,62,27,16
17540,r10A,r10 alar plate,55118,63,27,16
17598,r11A,r11 alar plate,55119,64,27,16
17292,r6A,r6 alar plate,55187,55,28,16
17355,r7A,r7 alar plate,55188,56,28,16
17355,r7A,r7 alar plate,55189,57,28,16
17418,r8A,r8 alar plate,55190,58,28,16
17418,r8A,r8 alar plate,55191,59,28,16
17478,r9A,r9 alar plate,55192,60,28,16
17478,r9A,r9 alar plate,55193,61,28,16
17478,r9A,r9 alar plate,55194,62,28,16
17540,r10A,r10 alar plate,55195,63,28,16
17598,r11A,r11 alar plate,55196,64,28,16
17598,r11A,r11 alar plate,55197,65,28,16
17292,r6A,r6 alar plate,55263,54,29,16
17292,r6A,r6 alar plate,55264,55,29,16
17355,r7A,r7 alar plate,55265,56,29,16
17355,r7A,r7 alar plate,55266,57,29,16
17418,r8A,r8 alar plate,55267,58,29,16
17418,r8A,r8 alar plate,55268,59,29,16
17478,r9A,r9 alar plate,55269,60,29,16
17478,r9A,r9 alar plate,55270,61,29,16
17478,r9A,r9 alar plate,55271,62,29,16
17540,r10A,r10 alar plate,55272,63,29,16
17540,r10A,r10 alar plate,55273,64,29,16
17598,r11A,r11 alar plate,55274,65,29,16
17292,r6A,r6 alar plate,55340,54,30,16
17292,r6A,r6 alar plate,55341,55,30,16
17355,r7A,r7 alar plate,55342,56,30,16
17355,r7A,r7 alar plate,55343,57,30,16
17418,r8A,r8 alar plate,55344,58,30,16
17418,r8A,r8 alar plate,55345,59,30,16
17418,r8A,r8 alar plate,55346,60,30,16
17478,r9A,r9 alar plate,55347,61,30,16
17478,r9A,r9 alar plate,55348,62,30,16
17540,r10A,r10 alar plate,55349,63,30,16
17540,r10A,r10 alar plate,55350,64,30,16
17598,r11A,r11 alar plate,55351,65,30,16
17292,r6A,r6 alar plate,55417,54,31,16
17292,r6A,r6 alar plate,55418,55,31,16
17355,r7A,r7 alar plate,55419,56,31,16
17355,r7A,r7 alar plate,55420,57,31,16
17418,r8A,r8 alar plate,55421,58,31,16
17418,r8A,r8 alar plate,55422,59,31,16
17418,r8A,r8 alar plate,55423,60,31,16
17478,r9A,r9 alar plate,55424,61,31,16
17478,r9A,r9 alar plate,55425,62,31,16
17540,r10A,r10 alar plate,55426,63,31,16
17540,r10A,r10 alar plate,55427,64,31,16
17598,r11A,r11 alar plate,55428,65,31,16
17292,r6A,r6 alar plate,55493,53,32,16
17292,r6A,r6 alar plate,55494,54,32,16
17292,r6A,r6 alar plate,55495,55,32,16
17355,r7A,r7 alar plate,55496,56,32,16
17355,r7A,r7 alar plate,55497,57,32,16
17418,r8A,r8 alar plate,55498,58,32,16
17418,r8A,r8 alar plate,55499,59,32,16
17418,r8A,r8 alar plate,55500,60,32,16
17478,r9A,r9 alar plate,55501,61,32,16
17478,r9A,r9 alar plate,55502,62,32,16
17540,r10A,r10 alar plate,55503,63,32,16
17540,r10A,r10 alar plate,55504,64,32,16
17292,r6A,r6 alar plate,55570,53,33,16
17292,r6A,r6 alar plate,55571,54,33,16
17292,r6A,r6 alar plate,55572,55,33,16
17355,r7A,r7 alar plate,55573,56,33,16
17355,r7A,r7 alar plate,55574,57,33,16
17418,r8A,r8 alar plate,55575,58,33,16
17418,r8A,r8 alar plate,55576,59,33,16
17418,r8A,r8 alar plate,55577,60,33,16
17478,r9A,r9 alar plate,55578,61,33,16
17478,r9A,r9 alar plate,55579,62,33,16
17540,r10A,r10 alar plate,55580,63,33,16
17292,r6A,r6 alar plate,55646,52,34,16
17292,r6A,r6 alar plate,55647,53,34,16
17292,r6A,r6 alar plate,55648,54,34,16
17292,r6A,r6 alar plate,55649,55,34,16
17355,r7A,r7 alar plate,55650,56,34,16
17355,r7A,r7 alar plate,55651,57,34,16
17355,r7A,r7 alar plate,55652,58,34,16
17418,r8A,r8 alar plate,55653,59,34,16
17418,r8A,r8 alar plate,55654,60,34,16
17478,r9A,r9 alar plate,55655,61,34,16
17478,r9A,r9 alar plate,55656,62,34,16
17292,r6A,r6 alar plate,55723,52,35,16
17292,r6A,r6 alar plate,55724,53,35,16
17292,r6A,r6 alar plate,55725,54,35,16
17292,r6A,r6 alar plate,55726,55,35,16
17355,r7A,r7 alar plate,55727,56,35,16
17355,r7A,r7 alar plate,55728,57,35,16
17418,r8A,r8 alar plate,55729,58,35,16
17418,r8A,r8 alar plate,55730,59,35,16
17292,r6A,r6 alar plate,55801,53,36,16
17292,r6A,r6 alar plate,55802,54,36,16
17292,r6A,r6 alar plate,55803,55,36,16
17355,r7A,r7 alar plate,55804,56,36,16
17355,r7A,r7 alar plate,55805,57,36,16
17292,r6A,r6 alar plate,58268,56,25,17
17355,r7A,r7 alar plate,58269,57,25,17
17355,r7A,r7 alar plate,58270,58,25,17
17418,r8A,r8 alar plate,58271,59,25,17
17418,r8A,r8 alar plate,58272,60,25,17
17478,r9A,r9 alar plate,58273,61,25,17
17478,r9A,r9 alar plate,58274,62,25,17
17540,r10A,r10 alar plate,58275,63,25,17
17292,r6A,r6 alar plate,58345,56,26,17
17355,r7A,r7 alar plate,58346,57,26,17
17355,r7A,r7 alar plate,58347,58,26,17
17418,r8A,r8 alar plate,58348,59,26,17
17418,r8A,r8 alar plate,58349,60,26,17
17478,r9A,r9 alar plate,58350,61,26,17
17478,r9A,r9 alar plate,58351,62,26,17
17540,r10A,r10 alar plate,58352,63,26,17
17540,r10A,r10 alar plate,58353,64,26,17
17292,r6A,r6 alar plate,58422,56,27,17
17355,r7A,r7 alar plate,58423,57,27,17
17355,r7A,r7 alar plate,58424,58,27,17
17418,r8A,r8 alar plate,58425,59,27,17
17418,r8A,r8 alar plate,58426,60,27,17
17478,r9A,r9 alar plate,58427,61,27,17
17478,r9A,r9 alar plate,58428,62,27,17
17540,r10A,r10 alar plate,58429,63,27,17
17540,r10A,r10 alar plate,58430,64,27,17
17540,r10A,r10 alar plate,58431,65,27,17
17292,r6A,r6 alar plate,58498,55,28,17
17292,r6A,r6 alar plate,58499,56,28,17
17355,r7A,r7 alar plate,58500,57,28,17
17355,r7A,r7 alar plate,58501,58,28,17
17418,r8A,r8 alar plate,58502,59,28,17
17418,r8A,r8 alar plate,58503,60,28,17
17478,r9A,r9 alar plate,58504,61,28,17
17478,r9A,r9 alar plate,58505,62,28,17
17540,r10A,r10 alar plate,58506,63,28,17
17540,r10A,r10 alar plate,58507,64,28,17
17598,r11A,r11 alar plate,58508,65,28,17
17598,r11A,r11 alar plate,58509,66,28,17
17292,r6A,r6 alar plate,58575,55,29,17
17292,r6A,r6 alar plate,58576,56,29,17
17355,r7A,r7 alar plate,58577,57,29,17
17355,r7A,r7 alar plate,58578,58,29,17
17418,r8A,r8 alar plate,58579,59,29,17
17418,r8A,r8 alar plate,58580,60,29,17
17478,r9A,r9 alar plate,58581,61,29,17
17478,r9A,r9 alar plate,58582,62,29,17
17540,r10A,r10 alar plate,58583,63,29,17
17540,r10A,r10 alar plate,58584,64,29,17
17598,r11A,r11 alar plate,58585,65,29,17
17598,r11A,r11 alar plate,58586,66,29,17
17292,r6A,r6 alar plate,58651,54,30,17
17292,r6A,r6 alar plate,58652,55,30,17
17292,r6A,r6 alar plate,58653,56,30,17
17355,r7A,r7 alar plate,58654,57,30,17
17355,r7A,r7 alar plate,58655,58,30,17
17418,r8A,r8 alar plate,58656,59,30,17
17418,r8A,r8 alar plate,58657,60,30,17
17478,r9A,r9 alar plate,58658,61,30,17
17478,r9A,r9 alar plate,58659,62,30,17
17540,r10A,r10 alar plate,58660,63,30,17
17540,r10A,r10 alar plate,58661,64,30,17
17598,r11A,r11 alar plate,58662,65,30,17
17598,r11A,r11 alar plate,58663,66,30,17
17598,r11A,r11 alar plate,58664,67,30,17
17292,r6A,r6 alar plate,58728,54,31,17
17292,r6A,r6 alar plate,58729,55,31,17
17355,r7A,r7 alar plate,58730,56,31,17
17355,r7A,r7 alar plate,58731,57,31,17
17355,r7A,r7 alar plate,58732,58,31,17
17418,r8A,r8 alar plate,58733,59,31,17
17418,r8A,r8 alar plate,58734,60,31,17
17478,r9A,r9 alar plate,58735,61,31,17
17478,r9A,r9 alar plate,58736,62,31,17
17540,r10A,r10 alar plate,58737,63,31,17
17540,r10A,r10 alar plate,58738,64,31,17
17540,r10A,r10 alar plate,58739,65,31,17
17598,r11A,r11 alar plate,58740,66,31,17
17292,r6A,r6 alar plate,58804,53,32,17
17292,r6A,r6 alar plate,58805,54,32,17
17292,r6A,r6 alar plate,58806,55,32,17
17355,r7A,r7 alar plate,58807,56,32,17
17355,r7A,r7 alar plate,58808,57,32,17
17355,r7A,r7 alar plate,58809,58,32,17
17418,r8A,r8 alar plate,58810,59,32,17
17418,r8A,r8 alar plate,58811,60,32,17
17478,r9A,r9 alar plate,58812,61,32,17
17478,r9A,r9 alar plate,58813,62,32,17
17478,r9A,r9 alar plate,58814,63,32,17
17540,r10A,r10 alar plate,58815,64,32,17
17540,r10A,r10 alar plate,58816,65,32,17
17598,r11A,r11 alar plate,58817,66,32,17
17292,r6A,r6 alar plate,58880,52,33,17
17292,r6A,r6 alar plate,58881,53,33,17
17292,r6A,r6 alar plate,58882,54,33,17
17292,r6A,r6 alar plate,58883,55,33,17
17355,r7A,r7 alar plate,58884,56,33,17
17355,r7A,r7 alar plate,58885,57,33,17
17355,r7A,r7 alar plate,58886,58,33,17
17418,r8A,r8 alar plate,58887,59,33,17
17418,r8A,r8 alar plate,58888,60,33,17
17478,r9A,r9 alar plate,58889,61,33,17
17500,r9B,r9 basal plate,58890,62,33,17
17500,r9B,r9 basal plate,58891,63,33,17
17540,r10A,r10 alar plate,58892,64,33,17
17540,r10A,r10 alar plate,58893,65,33,17
17292,r6A,r6 alar plate,58957,52,34,17
17292,r6A,r6 alar plate,58958,53,34,17
17292,r6A,r6 alar plate,58959,54,34,17
17292,r6A,r6 alar plate,58960,55,34,17
17355,r7A,r7 alar plate,58961,56,34,17
17355,r7A,r7 alar plate,58962,57,34,17
17355,r7A,r7 alar plate,58963,58,34,17
17418,r8A,r8 alar plate,58964,59,34,17
17437,r8B,r8 basal plate,58965,60,34,17
17437,r8B,r8 basal plate,58966,61,34,17
17500,r9B,r9 basal plate,58967,62,34,17
17500,r9B,r9 basal plate,58968,63,34,17
17292,r6A,r6 alar plate,59034,52,35,17
17292,r6A,r6 alar plate,59035,53,35,17
17292,r6A,r6 alar plate,59036,54,35,17
17292,r6A,r6 alar plate,59037,55,35,17
17355,r7A,r7 alar plate,59038,56,35,17
17355,r7A,r7 alar plate,59039,57,35,17
17355,r7A,r7 alar plate,59040,58,35,17
17437,r8B,r8 basal plate,59041,59,35,17
17437,r8B,r8 basal plate,59042,60,35,17
17437,r8B,r8 basal plate,59043,61,35,17
17500,r9B,r9 basal plate,59044,62,35,17
17292,r6A,r6 alar plate,59112,53,36,17
17292,r6A,r6 alar plate,59113,54,36,17
17292,r6A,r6 alar plate,59114,55,36,17
17355,r7A,r7 alar plate,59115,56,36,17
17292,r6A,r6 alar plate,61501,55,24,18
17292,r6A,r6 alar plate,61502,56,24,18
17355,r7A,r7 alar plate,61503,57,24,18
17418,r8A,r8 alar plate,61505,59,24,18
17478,r9A,r9 alar plate,61506,60,24,18
17292,r6A,r6 alar plate,61578,55,25,18
17355,r7A,r7 alar plate,61579,56,25,18
17355,r7A,r7 alar plate,61580,57,25,18
17418,r8A,r8 alar plate,61581,58,25,18
17418,r8A,r8 alar plate,61582,59,25,18
17478,r9A,r9 alar plate,61583,60,25,18
17478,r9A,r9 alar plate,61584,61,25,18
17540,r10A,r10 alar plate,61585,62,25,18
17540,r10A,r10 alar plate,61586,63,25,18
17292,r6A,r6 alar plate,61654,54,26,18
17292,r6A,r6 alar plate,61655,55,26,18
17355,r7A,r7 alar plate,61656,56,26,18
17355,r7A,r7 alar plate,61657,57,26,18
17418,r8A,r8 alar plate,61658,58,26,18
